id,hname,City,State,year,rate,stategroup,stateorder,stateposition
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,FREDERICKSBURG,TX,FY2018,0,2,11,24
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,FY2013,0,2,11,25
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,FY2014,0,2,11,25
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,FY2015,0,2,11,25
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,FY2016,0,2,11,25
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,FY2017,0,2,11,25
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,HOUSTON,TX,FY2018,0,2,11,25
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,FY2013,0,2,11,26
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,FY2014,0,2,11,26
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,FY2015,0,2,11,26
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,FY2016,0,2,11,26
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,FY2017,0,2,11,26
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,FY2018,0,2,11,26
670094,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,CAMERON,TX,FY2016,0,2,11,27
670094,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,CAMERON,TX,FY2017,0,2,11,27
670094,LITTLE RIVER HEALTHCARE CAMERON HOSPITAL,CAMERON,TX,FY2018,0,2,11,27
450489,MEDICAL ARTS HOSPITAL,LAMESA,TX,FY2013,0,2,11,28
450489,MEDICAL ARTS HOSPITAL,LAMESA,TX,FY2014,0,2,11,28
450489,MEDICAL ARTS HOSPITAL,LAMESA,TX,FY2015,0,2,11,28
450489,MEDICAL ARTS HOSPITAL,LAMESA,TX,FY2016,0,2,11,28
450489,MEDICAL ARTS HOSPITAL,LAMESA,TX,FY2017,0,2,11,28
450489,MEDICAL ARTS HOSPITAL,LAMESA,TX,FY2018,0,2,11,28
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,FY2013,0,2,11,29
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,FY2014,0,2,11,29
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,FY2015,0,2,11,29
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,FY2016,0,2,11,29
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,FY2017,0,2,11,29
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,FY2018,0,2,11,29
670073,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,FY2013,0,2,11,30
670073,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,FY2014,0,2,11,30
670073,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,FY2015,0,2,11,30
670073,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,FY2016,0,2,11,30
670073,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,FY2017,0,2,11,30
670073,METHODIST HOSPITAL FOR SURGERY,ADDISON,TX,FY2018,0,2,11,30
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,FY2013,0,2,11,31
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,FY2014,0,2,11,31
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,FY2015,0,2,11,31
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,FY2016,0,2,11,31
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,FY2017,0,2,11,31
670069,METHODIST MCKINNEY HOSPITAL,MC KINNEY,TX,FY2018,0,2,11,31
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,FY2013,0,2,11,32
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,FY2014,0,2,11,32
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,FY2015,0,2,11,32
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,FY2016,0,2,11,32
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,FY2017,0,2,11,32
670049,NORTH CENTRAL SURGICAL CENTER LLP,DALLAS,TX,FY2018,0,2,11,32
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,FY2013,0,2,11,33
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,FY2014,0,2,11,33
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,FY2015,0,2,11,33
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,FY2016,0,2,11,33
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,FY2017,0,2,11,33
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,FY2018,0,2,11,33
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,ANDREWS,TX,FY2013,0,2,11,34
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,ANDREWS,TX,FY2014,0.25,2,11,34
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,ANDREWS,TX,FY2015,0,2,11,34
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,ANDREWS,TX,FY2016,0.12,2,11,34
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,ANDREWS,TX,FY2017,0,2,11,34
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,ANDREWS,TX,FY2018,0,2,11,34
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,FY2013,0,2,11,35
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,FY2014,0,2,11,35
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,FY2015,2.47,2,11,35
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,FY2016,0.04,2,11,35
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,FY2017,0,2,11,35
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,FY2018,0,2,11,35
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,FY2013,0,2,11,36
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,FY2014,0,2,11,36
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,FY2015,0,2,11,36
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,FY2016,0,2,11,36
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,FY2017,0,2,11,36
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,FY2018,0,2,11,36
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,FY2013,0,2,11,37
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,FY2014,0,2,11,37
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,FY2015,0,2,11,37
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,FY2016,0,2,11,37
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,FY2017,0,2,11,37
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,FY2018,0,2,11,37
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,FY2013,0.05,2,11,38
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,FY2014,0,2,11,38
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,FY2015,0,2,11,38
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,FY2016,0,2,11,38
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,FY2017,0,2,11,38
450143,SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,TX,FY2018,0,2,11,38
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,FY2013,0.03,2,11,39
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,FY2014,0.51,2,11,39
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,FY2015,0,2,11,39
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,FY2016,0,2,11,39
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,FY2017,0,2,11,39
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,FY2018,0,2,11,39
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,FY2013,0,2,11,40
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,FY2014,0,2,11,40
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,FY2015,0.1,2,11,40
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,FY2016,0.09,2,11,40
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,FY2017,0,2,11,40
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,HOUSTON,TX,FY2018,0,2,11,40
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,FY2013,0,2,11,41
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,FY2014,0,2,11,41
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,FY2015,0,2,11,41
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,FY2016,0.1,2,11,41
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,FY2017,0,2,11,41
670059,ST LUKES LAKESIDE HOSPITAL,THE WOODLANDS,TX,FY2018,0,2,11,41
450498,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,FY2013,0,2,11,42
450498,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,FY2014,0,2,11,42
450498,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,FY2015,0.02,2,11,42
450498,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,FY2016,0,2,11,42
450498,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,FY2017,0,2,11,42
450498,STEPHENS MEMORIAL HOSPITAL,BRECKENRIDGE,TX,FY2018,0,2,11,42
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,FY2013,0,2,11,43
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,FY2014,0,2,11,43
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,FY2015,0,2,11,43
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,FY2016,0,2,11,43
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,FY2017,0,2,11,43
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,PASADENA,TX,FY2018,0,2,11,43
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,FY2013,0,2,11,44
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,FY2014,0,2,11,44
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,FY2015,0,2,11,44
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,FY2016,0,2,11,44
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,FY2017,0,2,11,44
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,FY2018,0,2,11,44
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,FY2013,0.01,2,11,45
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,FY2014,0,2,11,45
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,FY2015,0.01,2,11,45
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,FY2016,0.08,2,11,45
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,FY2017,0,2,11,45
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,FY2018,0,2,11,45
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,FY2013,0,2,11,46
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,FY2014,0.13,2,11,46
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,FY2015,0.29,2,11,46
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,FY2016,0.07,2,11,46
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,FY2017,0,2,11,46
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,KAUFMAN,TX,FY2018,0,2,11,46
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,FY2013,0,2,11,47
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,FY2014,0,2,11,47
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,FY2015,0,2,11,47
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,FY2016,0,2,11,47
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,FY2017,0,2,11,47
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,DALLAS,TX,FY2018,0,2,11,47
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,FY2013,0,2,11,48
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,FY2014,0,2,11,48
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,FY2015,0,2,11,48
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,FY2016,0,2,11,48
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,FY2017,0,2,11,48
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,FY2018,0,2,11,48
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,FY2013,0,2,11,49
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,FY2014,0.19,2,11,49
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,FY2015,0.08,2,11,49
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,FY2016,0,2,11,49
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,FY2017,0,2,11,49
670025,THE HEART HOSPITAL BAYLOR PLANO,PLANO,TX,FY2018,0,2,11,49
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,FY2013,0,2,11,50
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,FY2014,0,2,11,50
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,FY2015,0,2,11,50
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,FY2016,0,2,11,50
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,FY2017,0,2,11,50
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,FY2018,0,2,11,50
450460,TYLER COUNTY HOSPITAL,WOODVILLE,TX,FY2013,0.47,2,11,51
450460,TYLER COUNTY HOSPITAL,WOODVILLE,TX,FY2014,0.41,2,11,51
450460,TYLER COUNTY HOSPITAL,WOODVILLE,TX,FY2015,0.19,2,11,51
450460,TYLER COUNTY HOSPITAL,WOODVILLE,TX,FY2016,0.31,2,11,51
450460,TYLER COUNTY HOSPITAL,WOODVILLE,TX,FY2017,0,2,11,51
450460,TYLER COUNTY HOSPITAL,WOODVILLE,TX,FY2018,0,2,11,51
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,FY2013,0.13,2,11,52
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,FY2014,0,2,11,52
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,FY2015,0.01,2,11,52
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,FY2016,0,2,11,52
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,FY2017,0,2,11,52
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,FY2018,0,2,11,52
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,FY2013,0,2,11,53
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,FY2014,0,2,11,53
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,FY2015,0,2,11,53
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,FY2016,0,2,11,53
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,FY2017,0,2,11,53
450584,WILBARGER GENERAL HOSPITAL,VERNON,TX,FY2018,0,2,11,53
450674,"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,FY2013,0,2,11,54
450674,"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,FY2014,0,2,11,54
450674,"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,FY2015,0,2,11,54
450674,"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,FY2016,0,2,11,54
450674,"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,FY2017,0,2,11,54
450674,"WOMANS HOSPITAL OF TEXAS,THE",HOUSTON,TX,FY2018,0,2,11,54
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,FY2013,0,2,11,55
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,FY2014,0,2,11,55
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,FY2015,2.76,2,11,55
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,FY2016,3,2,11,55
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,FY2017,0.01,2,11,55
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,FY2018,0,2,11,55
450237,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,FY2013,0,2,11,56
450237,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,FY2014,0,2,11,56
450237,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,FY2015,0,2,11,56
450237,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,FY2016,0,2,11,56
450237,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,FY2017,0.01,2,11,56
450237,CHRISTUS SANTA ROSA HOSPITAL,SAN ANTONIO,TX,FY2018,0,2,11,56
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,FY2013,0,2,11,57
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,FY2014,0.02,2,11,57
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,FY2015,0.08,2,11,57
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,FY2016,0.04,2,11,57
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,FY2017,0.01,2,11,57
450596,LAKE GRANBURY MEDICAL CENTER,GRANBURY,TX,FY2018,0,2,11,57
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,FY2013,0,2,11,58
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,FY2014,0,2,11,58
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,FY2015,0,2,11,58
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,FY2016,0.02,2,11,58
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,FY2017,0.01,2,11,58
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,FY2018,0,2,11,58
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,FY2013,0,2,11,59
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,FY2014,0,2,11,59
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,FY2015,0.01,2,11,59
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,FY2016,0.04,2,11,59
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,FY2017,0.02,2,11,59
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,FY2018,0,2,11,59
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,FY2013,0.03,2,11,60
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,FY2014,0,2,11,60
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,FY2015,0.05,2,11,60
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,FY2016,0.05,2,11,60
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,FY2017,0.03,2,11,60
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,FY2018,0,2,11,60
450289,HARRIS HEALTH SYSTEM,HOUSTON,TX,FY2013,0.2,2,11,61
450289,HARRIS HEALTH SYSTEM,HOUSTON,TX,FY2014,0.15,2,11,61
450289,HARRIS HEALTH SYSTEM,HOUSTON,TX,FY2015,0.13,2,11,61
450289,HARRIS HEALTH SYSTEM,HOUSTON,TX,FY2016,0.26,2,11,61
450289,HARRIS HEALTH SYSTEM,HOUSTON,TX,FY2017,0.03,2,11,61
450289,HARRIS HEALTH SYSTEM,HOUSTON,TX,FY2018,0,2,11,61
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,FY2013,0,2,11,62
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,FY2014,0.45,2,11,62
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,FY2015,0.43,2,11,62
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,FY2016,1.42,2,11,62
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,FY2017,0.03,2,11,62
450586,SEYMOUR HOSPITAL,SEYMOUR,TX,FY2018,0,2,11,62
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,FY2013,0.12,2,11,63
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,FY2014,0.01,2,11,63
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,FY2015,0.04,2,11,63
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,FY2016,0.03,2,11,63
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,FY2017,0.04,2,11,63
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,CARROLLTON,TX,FY2018,0,2,11,63
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,FY2013,0,2,11,64
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,FY2014,0.01,2,11,64
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,FY2015,0.53,2,11,64
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,FY2016,0.33,2,11,64
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,FY2017,0.04,2,11,64
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,BEEVILLE,TX,FY2018,0,2,11,64
450214,GULF COAST MEDICAL CENTER,WHARTON,TX,FY2013,0.07,2,11,65
450214,GULF COAST MEDICAL CENTER,WHARTON,TX,FY2014,0.09,2,11,65
450214,GULF COAST MEDICAL CENTER,WHARTON,TX,FY2015,0.11,2,11,65
450214,GULF COAST MEDICAL CENTER,WHARTON,TX,FY2016,0.03,2,11,65
450214,GULF COAST MEDICAL CENTER,WHARTON,TX,FY2017,0.04,2,11,65
450214,GULF COAST MEDICAL CENTER,WHARTON,TX,FY2018,0,2,11,65
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,FY2013,0.82,2,11,66
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,FY2014,0.18,2,11,66
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,FY2015,0.1,2,11,66
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,FY2016,0,2,11,66
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,FY2017,0.07,2,11,66
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,FY2018,0,2,11,66
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,FY2013,0.08,2,11,67
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,FY2014,0.07,2,11,67
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,FY2015,0.01,2,11,67
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,FY2016,0.07,2,11,67
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,FY2017,0.08,2,11,67
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,FY2018,0,2,11,67
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,FY2013,0.03,2,11,68
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,FY2014,0.03,2,11,68
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,FY2015,0.05,2,11,68
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,FY2016,0.13,2,11,68
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,FY2017,0.1,2,11,68
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,FY2018,0,2,11,68
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,FY2013,0.31,2,11,69
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,FY2014,0.14,2,11,69
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,FY2015,0.07,2,11,69
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,FY2016,0,2,11,69
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,FY2017,0.16,2,11,69
450465,MATAGORDA REGIONAL MEDICAL CENTER,BAY CITY,TX,FY2018,0,2,11,69
450855,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,FY2013,0.18,2,11,70
450855,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,FY2014,0.02,2,11,70
450855,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,FY2015,0,2,11,70
